Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2025 vs. 2024;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2025;Bretagne;029;FRH0229039M029884; ;Pas de changement;BELLE ETOILE;29039;CONCARNEAU;01/01/1991;Eau côtière;-3,90602643541;47,85640120202
2025;Bretagne;029;FRH0229039M029887; ;Pas de changement;GRAND LARGE;29039;CONCARNEAU;01/01/1992;Eau côtière;-3,91194763593;47,85383817063
2025;Bretagne;029;FRH0229039M029889; ;Pas de changement;LES BOUCHERS;29039;CONCARNEAU;15/06/2011;Eau côtière;-3,90579559954;47,85122905786
2025;Bretagne;029;FRH0229040M029471; ;Pas de changement;BLANCS SABLONS;29040;CONQUET (LE);01/01/1991;Eau côtière;-4,76407722173;48,36994661345
2025;Bretagne;029;FRH0229040M029477; ;Pas de changement;PORTEZ;29040;CONQUET (LE);01/01/1992;Eau côtière;-4,77915105359;48,35658721429
2025;Bretagne;029;FRH0229040M029478; ;Pas de changement;LE BILOU;29040;CONQUET (LE);15/06/2011;Eau côtière;-4,77555934207;48,35578407092
2025;Bretagne;029;FRH0229040M029480; ;Pas de changement;PORS LIOGAN;29040;CONQUET (LE);01/01/1992;Eau côtière;-4,77104946787;48,34759172425
2025;Bretagne;029;FRH0229042M029613; ;Pas de changement;TREZ ROUZ;29042;CROZON;01/01/1992;Eau côtière;-4,56659390193;48,28676966853
2025;Bretagne;029;FRH0229042M029615; ;Pas de changement;KERSIGUENOU;29042;CROZON;01/01/1992;Eau côtière;-4,54640555918;48,24908798655
2025;Bretagne;029;FRH0229042M029617; ;Pas de changement;GOULIEN;29042;CROZON;01/01/1992;Eau côtière;-4,54487356559;48,24275039602
2025;Bretagne;029;FRH0229042M029622; ;Pas de changement;KADOR;29042;CROZON;14/06/2008;Eau côtière;-4,49504159063;48,22208663787
2025;Bretagne;029;FRH0229042M029624; ;Pas de changement;MORGAT (LE LOC'H);29042;CROZON;01/01/1991;Eau côtière;-4,50295566933;48,22655407177
2025;Bretagne;029;FRH0229042M029627; ;Pas de changement;MORGAT (TOUL AN TREZ);29042;CROZON;01/01/1991;Eau côtière;-4,49814765774;48,23268091499
2025;Bretagne;029;FRH0229042M029629; ;Pas de changement;PORTZIC;29042;CROZON;01/01/1992;Eau côtière;-4,48900808977;48,23566632573
2025;Bretagne;029;FRH0229042M029631; ;Pas de changement;POSTOLONNEC;29042;CROZON;01/01/1991;Eau côtière;-4,46376258271;48,23871404616
2025;Bretagne;029;FRH0229042M029633; ;Pas de changement;ABER;29042;CROZON;01/01/1992;Eau côtière;-4,44353680239;48,23374809481
2025;Bretagne;029;FRH0229042M029635; ;Pas de changement;POUL (LE GUERN);29042;CROZON;01/01/1992;Eau côtière;-4,41754354829;48,22689174821
2025;Bretagne;029;FRH0229046M029685; ;Pas de changement;RIS;29046;DOUARNENEZ;01/01/1991;Eau côtière;-4,30083150528;48,09128233641
2025;Bretagne;029;FRH0229046M029691; ;Pas de changement;PORS CAD;29046;DOUARNENEZ;01/01/1991;Eau côtière;-4,33010511876;48,09721429341
2025;Bretagne;029;FRH0229046M029692; ;Pas de changement;DAMES;29046;DOUARNENEZ;01/01/1991;Eau côtière;-4,33231025753;48,09764611209
2025;Bretagne;029;FRH0229046M029694; ;Pas de changement;SAINT-JEAN;29046;DOUARNENEZ;01/01/1991;Eau côtière;-4,34521844198;48,10130472595
2025;Bretagne;029;FRH0229046M029695; ;Pas de changement;RHEUN;29046;DOUARNENEZ;14/06/2008;Eau côtière;-4,34697513862;48,10209870027
2025;Bretagne;029;FRH0229046M029697; ;Pas de changement;SABLES BLANCS;29046;DOUARNENEZ;01/01/1991;Eau côtière;-4,35226039165;48,10255451506
2025;Bretagne;029;FRH0229057M029857; ;Pas de changement;KERLEVEN;29057;FORET-FOUESNANT (LA);01/01/1991;Eau côtière;-3,96513362202;47,89635595309
2025;Bretagne;029;FRH0229058M029825; ;Pas de changement;KERLER;29058;FOUESNANT;01/01/1991;Eau côtière;-4,05442831182;47,85442454516
2025;Bretagne;029;FRH0229058M029830; ;Pas de changement;MANER COAT CLEVAREC;29058;FOUESNANT;01/01/1991;Eau côtière;-4,01112435796;47,85091020095
2025;Bretagne;029;FRH0229058M029832; ;Pas de changement;KERAMBIGORN;29058;FOUESNANT;01/01/1992;Eau côtière;-3,99327481440;47,85287290584
2025;Bretagne;029;FRH0229058M029836; ;Pas de changement;DUNES;29058;FOUESNANT;01/01/1992;Eau côtière;-3,97891842292;47,85394689250
2025;Bretagne;029;FRH0229058M029838; ;Pas de changement;OISEAUX;29058;FOUESNANT;01/01/1992;Eau côtière;-3,97936695975;47,85735350394
2025;Bretagne;029;FRH0229058M029844; ;Pas de changement;KERVELTREC;29058;FOUESNANT;01/01/1991;Eau côtière;-3,98436706237;47,86880994895
2025;Bretagne;029;FRH0229058M029850; ;Pas de changement;CAP COZ;29058;FOUESNANT;01/01/1991;Eau côtière;-3,98267328698;47,88734257478
2025;Bretagne;029;FRH0229058M029852; ;Pas de changement;GLENAN-ST NICOLAS;29058;FOUESNANT;01/01/1992;Eau côtière;-4,00095247422;47,72641955799
2025;Bretagne;029;FRH0229058M029855; ;Pas de changement;GLENAN-BANANEC;29058;FOUESNANT;01/01/1998;Eau côtière;-3,99565025313;47,72337606730
2025;Bretagne;029;FRH0229072M029774; ;Pas de changement;GREVE BLANCHE;29072;GUILVINEC;01/01/1991;Eau côtière;-4,29892927346;47,79976274645
2025;Bretagne;029;FRH0229072M029775; ;Pas de changement;GREVE JAUNE;29072;GUILVINEC;20/06/2012;Eau côtière;-4,28965973876;47,79254093555
2025;Bretagne;029;FRH0229073M029023; ;Pas de changement;VELIN IZELLA;29073;GUIMAEC;15/06/2011;Eau côtière;-3,72071636779;48,70604540306
2025;Bretagne;029;FRH0229075M029516; ;Pas de changement;MOULIN BLANC (COSTOUR);29075;GUIPAVAS;01/01/1991;Eau côtière;-4,42383853404;48,39704360033
2025;Bretagne;029;FRH0229075M029517; ;Pas de changement;PEN AN TRAON;29075;GUIPAVAS;01/01/1992;Eau côtière;-4,35062428290;48,40820508836
2025;Bretagne;029;FRH0229077M029263; ;Pas de changement;CROIX;29077;GUISSENY;01/01/1991;Eau côtière;-4,41127706805;48,63818641146
2025;Bretagne;029;FRH0229077M029266; ;Pas de changement;BARRACHOU;29077;GUISSENY;01/01/1991;Eau côtière;-4,41688274818;48,63820697169
2025;Bretagne;029;FRH0229077M029268; ;Pas de changement;DIBENNOU;29077;GUISSENY;01/01/1992;Eau côtière;-4,42852246257;48,63981968502
2025;Bretagne;029;FRH0229077M029271; ;Pas de changement;CURNIC;29077;GUISSENY;01/01/1992;Eau côtière;-4,44771652866;48,63809382477
2025;Bretagne;029;FRH0229077M029275; ;Pas de changement;LA SECHERIE (VOUGOT);29077;GUISSENY;01/01/1992;Eau côtière;-4,45901499821;48,63082532605
2025;Bretagne;029;FRH0229080M029569; ;Pas de changement;KERDREOLET;29080;HOPITAL-CAMFROUT;01/01/1992;Eau côtière;-4,25462401305;48,30512563551
2025;Bretagne;029;FRH0229080M029571; ;Pas de changement;TIBIDY;29080;HOPITAL-CAMFROUT;01/01/1992;Eau côtière;-4,24986524344;48,30194848531
2025;Bretagne;029;FRH0229082M029131; ;Pas de changement;GREVE BLANCHE;29082;ILE-DE-BATZ;01/01/1991;Eau côtière;-3,99844007727;48,74622646253
2025;Bretagne;029;FRH0229082M029140; ;Pas de changement;PORS ALLIOU;29082;ILE-DE-BATZ;14/06/2008;Eau côtière;-4,00322870011;48,74122247115
2025;Bretagne;029;FRH0229082M029143; ;Pas de changement;PORS KERNOK;29082;ILE-DE-BATZ;01/01/1991;Eau côtière;-4,01230441126;48,74403836245
2025;Bretagne;029;FRH0229083M029714; ;Pas de changement;CALE DU PHARE;29083;ILE-DE-SEIN;01/01/1992;Eau côtière;-4,86421012115;48,04284902909
2025;Bretagne;029;FRH0229083M029715; ;Pas de changement;QUAI DES PAIMPOLAIS;29083;ILE-DE-SEIN;01/01/1992;Eau côtière;-4,84996099373;48,03690275021
2025;Bretagne;029;FRH0229083M029717; ;Pas de changement;SABLES BLANCS;29083;ILE-DE-SEIN;01/01/1992;Eau côtière;-4,84502159897;48,03288313596
2025;Bretagne;029;FRH0229085M029800; ;Pas de changement;GRANDE PLAGE;29085;ILE-TUDY;01/01/1992;Eau côtière;-4,16382927736;47,84800279888
2025;Bretagne;029;FRH0229085M029802; ;Pas de changement;TEVEN;29085;ILE-TUDY;01/01/1992;Eau côtière;-4,15483997074;47,85222195790
2025;Bretagne;029;FRH0229090M029680; ;Pas de changement;TREZ MALAOUEN;29090;KERLAZ;01/01/1992;Eau côtière;-4,28632484277;48,10520488110
2025;Bretagne;029;FRH0229091M029249; ;Pas de changement;MENEZ HAM;29091;KERLOUAN;01/01/1992;Eau côtière;-4,36911966020;48,66872431725
2025;Bretagne;029;FRH0229091M029252; ;Pas de changement;NODEVEN (RUDULOC);29091;KERLOUAN;01/01/1992;Eau côtière;-4,37613593484;48,66510011083
2025;Bretagne;029;FRH0229091M029254; ;Pas de changement;ROC'H AR GONC;29091;KERLOUAN;15/06/2011;Eau côtière;-4,39073010074;48,65875488676
2025;Bretagne;029;FRH0229091M029255; ;Pas de changement;BOUTROUILLES;29091;KERLOUAN;01/01/1992;Eau côtière;-4,41005718822;48,65436217143
2025;Bretagne;029;FRH0229091M029256; ;Pas de changement;KARRECK HIR;29091;KERLOUAN;15/06/2011;Eau côtière;-4,42997534385;48,65318166365
2025;Bretagne;029;FRH0229091M029258; ;Pas de changement;FANAL (NEIZ-VRAN);29091;KERLOUAN;01/01/1992;Eau côtière;-4,43504366830;48,65238579563
2025;Bretagne;029;FRH0229091M029259; ;Pas de changement;POUL FEUNTEUN;29091;KERLOUAN;15/06/2011;Eau côtière;-4,42453978664;48,64632073229
2025;Bretagne;029;FRH0229091M029262; ;Pas de changement;LERRET;29091;KERLOUAN;15/06/2011;Eau côtière;-4,40985621010;48,64142814013
2025;Bretagne;029;FRH0229098M029431; ;Pas de changement;PORS AR MARC'H;29098;LAMPAUL-PLOUARZEL;01/01/1992;Eau côtière;-4,76207840555;48,46791017726
2025;Bretagne;029;FRH0229098M029434; ;Pas de changement;PORS AR GORET;29098;LAMPAUL-PLOUARZEL;01/01/1992;Eau côtière;-4,76778523284;48,46267232456
2025;Bretagne;029;FRH0229098M029437; ;Pas de changement;GOUEROU;29098;LAMPAUL-PLOUARZEL;01/01/1992;Eau côtière;-4,77108495542;48,45724868700
2025;Bretagne;029;FRH0229098M029440; ;Pas de changement;PORSGUEN;29098;LAMPAUL-PLOUARZEL;01/01/1992;Eau côtière;-4,77934952438;48,44792771522
2025;Bretagne;029;FRH0229099M029350; ;Pas de changement;TROIS MOUTONS;29099;LAMPAUL-PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,65735543317;48,57230755817
2025;Bretagne;029;FRH0229101M029316; ;Pas de changement;ANGES;29101;LANDEDA;01/01/1991;Eau côtière;-4,56975886371;48,59689790673
2025;Bretagne;029;FRH0229101M029319; ;Pas de changement;PORS MATEANO;29101;LANDEDA;01/01/1992;Eau côtière;-4,59295010033;48,60422741451
2025;Bretagne;029;FRH0229101M029325; ;Pas de changement;PLOUGOURI;29101;LANDEDA;01/01/1992;Eau côtière;-4,60327747051;48,60496705060
2025;Bretagne;029;FRH0229101M029328; ;Pas de changement;SAINTE-MARGUERITE;29101;LANDEDA;01/01/1992;Eau côtière;-4,60687229852;48,59325960057
2025;Bretagne;029;FRH0229101M029329; ;Pas de changement;BROUENNOU;29101;LANDEDA;07/07/2021;Eau côtière;-4,60393190728;48,58401326911
2025;Bretagne;029;FRH0229109M029378; ;Pas de changement;GWISSELIER;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,70762248665;48,55365001515
2025;Bretagne;029;FRH0229109M029382; ;Pas de changement;TREMAZAN;29109;LANDUNVEZ;14/06/2008;Eau côtière;-4,71694859287;48,55595381762
2025;Bretagne;029;FRH0229109M029383; ;Pas de changement;CHATEAU;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,71279105363;48,55435334283
2025;Bretagne;029;FRH0229109M029387; ;Changement mineur;PENFOUL;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,75045515993;48,52986881066
2025;Bretagne;029;FRH0229109M029388; ;Pas de changement;REDAN;29109;LANDUNVEZ;14/06/2008;Eau côtière;-4,75708080453;48,53214707219
2025;Bretagne;029;FRH0229109M029389; ;Pas de changement;VERLEN;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,75824406450;48,53017267334
2025;Bretagne;029;FRH0229109M029392; ;Pas de changement;GWEN TREZ;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,76018630349;48,52620378539
2025;Bretagne;029;FRH0229109M029394; ;Pas de changement;ROCHARD;29109;LANDUNVEZ;14/06/2008;Eau côtière;-4,76154356775;48,52022121169
2025;Bretagne;029;FRH0229112M029424; ;Site de baignade supprimé;PORS AN EIS VINIS;#N/A;#N/A;15/06/2021;Eau côtière;-4,76528020144;48,47492295018
2025;Bretagne;029;FRH0229120M029606; ;Pas de changement;LA CALE;29120;LANVEOC;14/06/2008;Eau côtière;-4,45783531260;48,29299058293
2025;Bretagne;029;FRH0229130M029494; ;Pas de changement;PORSMILIN;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,67872982548;48,35534854774
2025;Bretagne;029;FRH0229130M029497; ;Pas de changement;PORTEZ;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,67383297428;48,35413913969
2025;Bretagne;029;FRH0229130M029500; ;Pas de changement;TREGANA;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,66711060785;48,35268649235
2025;Bretagne;029;FRH0229133M029006; ;Pas de changement;FOND DE LA BAIE;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,65416816681;48,68248834031
2025;Bretagne;029;FRH0229133M029009; ;Pas de changement;PORT;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,64720725454;48,69055001544
2025;Bretagne;029;FRH0229133M029012; ;Pas de changement;PORS AR VILLEC;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,64718219867;48,69399049867
2025;Bretagne;029;FRH0229133M029015; ;Pas de changement;SABLES BLANCS;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,66249832803;48,69252913194
2025;Bretagne;029;FRH0229133M029018; ;Pas de changement;MOULIN DE LA RIVE;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,67692625585;48,68711673198
2025;Bretagne;029;FRH0229133M029021; ;Pas de changement;POUL RODOU;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,70003209316;48,69027708926
2025;Bretagne;029;FRH0229135M029785; ;Pas de changement;SABLES BLANCS;29135;LOCTUDY;01/01/1992;Eau côtière;-4,20043286850;47,79862426200
2025;Bretagne;029;FRH0229135M029787; ;Pas de changement;POULLUEN;29135;LOCTUDY;01/01/1992;Eau côtière;-4,17910301837;47,80365990717
2025;Bretagne;029;FRH0229135M029789; ;Pas de changement;LODONNEC;29135;LOCTUDY;01/01/1991;Eau côtière;-4,17473091287;47,81209820200
2025;Bretagne;029;FRH0229135M029791; ;Pas de changement;EZER;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16969418989;47,81354592421
2025;Bretagne;029;FRH0229135M029793; ;Pas de changement;KERVILZIC;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16273775540;47,82025324059
2025;Bretagne;029;FRH0229135M029795; ;Pas de changement;LANGOZ;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16188532488;47,82884561927
2025;Bretagne;029;FRH0229137M029559; ;Pas de changement;YELENN;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,32561013877;48,32117123290
2025;Bretagne;029;FRH0229137M029561; ;Pas de changement;POINTE DU BENDY;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,33573032073;48,31428077773
2025;Bretagne;029;FRH0229137M029565; ;Pas de changement;PORSISQUIN;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,31460388847;48,31559179632
2025;Bretagne;029;FRH0229150M029929; ;Pas de changement;KERFANY;29150;MOELAN-SUR-MER;01/01/1991;Eau côtière;-3,72037311367;47,80200099806
2025;Bretagne;029;FRH0229150M029930; ;Pas de changement;TRENEZ;29150;MOELAN-SUR-MER;01/01/1991;Eau côtière;-3,70337355538;47,78809995334
2025;Bretagne;029;FRH0229153M029914; ;Pas de changement;DOURVEIL;29153;NEVEZ;01/01/1992;Eau côtière;-3,81137927696;47,79380719024
2025;Bretagne;029;FRH0229153M029916; ;Pas de changement;RAGUENES;29153;NEVEZ;01/01/1992;Eau côtière;-3,78967898234;47,79069738786
2025;Bretagne;029;FRH0229153M029920; ;Pas de changement;ROSPICO;29153;NEVEZ;01/01/1992;Eau côtière;-3,76603737465;47,79178822567
2025;Bretagne;029;FRH0229153M029922; ;Pas de changement;PORT MANECH;29153;NEVEZ;01/01/1991;Eau côtière;-3,74056848576;47,80446067023
2025;Bretagne;029;FRH0229155M029464; ;Pas de changement;PORS ARLAN;29155;OUESSANT;01/01/1992;Eau côtière;-5,04809847517;48,45809730721
2025;Bretagne;029;FRH0229155M029466; ;Pas de changement;LE PRAT;29155;OUESSANT;14/06/2008;Eau côtière;-5,09933469150;48,44521304240
2025;Bretagne;029;FRH0229155M029467; ;Pas de changement;PORS CORS;29155;OUESSANT;01/01/1992;Eau côtière;-5,09316650565;48,45209251424
2025;Bretagne;029;FRH0229155M029468; ;Pas de changement;YUSIN;29155;OUESSANT;01/01/1993;Eau côtière;-5,10687826495;48,47013651528
2025;Bretagne;029;FRH0229158M029767; ;Pas de changement;PORS CARN;29158;PENMARCH;01/01/1991;Eau côtière;-4,35204804187;47,82913690594
2025;Bretagne;029;FRH0229158M029769; ;Pas de changement;JOIE;29158;PENMARCH;01/01/1991;Eau côtière;-4,37229411813;47,81033455979
2025;Bretagne;029;FRH0229158M029771; ;Pas de changement;STEIR;29158;PENMARCH;01/01/1991;Eau côtière;-4,31061164729;47,80052391632
2025;Bretagne;029;FRH0229165M029781; ;Pas de changement;PETITE PLAGE;29165;PLOBANNALEC-LESCONIL;14/06/2008;Eau côtière;-4,22184300940;47,79331740744
2025;Bretagne;029;FRH0229165M029784; ;Pas de changement;LES 4 VENTS;29165;PLOBANNALEC-LESCONIL;14/06/2008;Eau côtière;-4,21250898731;47,79934373452
2025;Bretagne;029;FRH0229166M029672; ;Pas de changement;TY ANQUER;29166;PLOEVEN;01/01/1992;Eau côtière;-4,27270997617;48,14805034605
2025;Bretagne;029;FRH0229168M029720; ;Pas de changement;BAIE DES TREPASSES;29168;PLOGOFF;01/01/1992;Eau côtière;-4,70807633720;48,04677697188
2025;Bretagne;029;FRH0229168M029722; ;Pas de changement;LOC'H;29168;PLOGOFF;01/01/1992;Eau côtière;-4,63368604038;48,02832084200
2025;Bretagne;029;FRH0229171M029765; ;Pas de changement;TORCHE;29171;PLOMEUR;01/01/1993;Eau côtière;-4,34708032379;47,83891311308
2025;Bretagne;029;FRH0229172M029665; ;Pas de changement;LESTREVET;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,29155150346;48,17589185664
2025;Bretagne;029;FRH0229172M029667; ;Pas de changement;PORS AR VAG;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,29230444288;48,16971840848
2025;Bretagne;029;FRH0229172M029669; ;Pas de changement;KERVIJEN;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,27540910969;48,15478739842
2025;Bretagne;029;FRH0229176M029675; ;Pas de changement;SAINTE-ANNE-LA-PALUD;29176;PLONEVEZ-PORZAY;01/01/1991;Eau côtière;-4,27272329641;48,14237456629
2025;Bretagne;029;FRH0229176M029677; ;Pas de changement;KERVEL;29176;PLONEVEZ-PORZAY;01/01/1991;Eau côtière;-4,28173885884;48,11606215340
2025;Bretagne;029;FRH0229177M029445; ;Pas de changement;PORSMAN;29177;PLOUARZEL;14/06/2016;Eau côtière;-4,77916167104;48,44218150054
2025;Bretagne;029;FRH0229177M029447; ;Pas de changement;PORS SEVIGNE;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,78482060000;48,43052698119
2025;Bretagne;029;FRH0229177M029450; ;Pas de changement;RUSCUMUNOC;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,78875463424;48,42299950134
2025;Bretagne;029;FRH0229177M029453; ;Pas de changement;CORSEN;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,79256357913;48,41290347520
2025;Bretagne;029;FRH0229178M029358; ;Pas de changement;TREOMPAN;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,68088268615;48,56763201525
2025;Bretagne;029;FRH0229178M029364; ;Pas de changement;PORS GUEN;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,69963572538;48,57050134276
2025;Bretagne;029;FRH0229178M029367; ;Pas de changement;PORS AR VILIN VRAS;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,70128418904;48,56579377935
2025;Bretagne;029;FRH0229178M029370; ;Pas de changement;KERDENIEL;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,70343564387;48,56099021206
2025;Bretagne;029;FRH0229185M029196; ;Pas de changement;POULFOEN;29185;PLOUESCAT;01/01/1992;Eau côtière;-4,16683230668;48,68827046637
2025;Bretagne;029;FRH0229185M029199; ;Pas de changement;PORSMEUR;29185;PLOUESCAT;01/01/1992;Eau côtière;-4,22075499435;48,65949223569
2025;Bretagne;029;FRH0229188M029042; ;Pas de changement;TREGASTEL;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,80843420533;48,71201020179
2025;Bretagne;029;FRH0229188M029045; ;Pas de changement;PORT BLANC;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,83531316197;48,70902506426
2025;Bretagne;029;FRH0229188M029048; ;Pas de changement;GUERZIT;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,84018982414;48,69764010660
2025;Bretagne;029;FRH0229188M029051; ;Pas de changement;SAINT-SAMSON;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,85069615385;48,69082408168
2025;Bretagne;029;FRH0229189M029532; ;Pas de changement;LARMOR;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,44906735400;48,33182684135
2025;Bretagne;029;FRH0229189M029534; ;Pas de changement;PORSMEUR;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,44965088183;48,32600616716
2025;Bretagne;029;FRH0229189M029536; ;Pas de changement;L'AUBERLAC'H (PORT);29189;PLOUGASTEL-DAOULAS;01/01/1991;Eau côtière;-4,41463093839;48,33673252685
2025;Bretagne;029;FRH0229189M029542; ;Pas de changement;PORSGUEN;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,34979702189;48,34383966763
2025;Bretagne;029;FRH0229190M029483; ;Pas de changement;BERTHEAUME;29190;PLOUGONVELIN;01/01/1991;Eau côtière;-4,70060166976;48,33978599332
2025;Bretagne;029;FRH0229190M029490; ;Pas de changement;TREZ HIR;29190;PLOUGONVELIN;01/01/1991;Eau côtière;-4,70361388371;48,34691186888
2025;Bretagne;029;FRH0229192M029172; ;Pas de changement;TOUL AN OUCH;29192;PLOUGOULM;01/01/1991;Eau côtière;-4,06281292704;48,68808070708
2025;Bretagne;029;FRH0229192M029175; ;Pas de changement;GUILLEC;29192;PLOUGOULM;01/01/1991;Eau côtière;-4,06694896168;48,68538772083
2025;Bretagne;029;FRH0229195M029278; ;Pas de changement;ZORN;29195;PLOUGUERNEAU;01/01/1991;Eau côtière;-4,47761753343;48,62385479408
2025;Bretagne;029;FRH0229195M029282; ;Pas de changement;CREAC'H AN AVEL;29195;PLOUGUERNEAU;14/06/2008;Eau côtière;-4,50218296323;48,62170901047
2025;Bretagne;029;FRH0229195M029285; ;Pas de changement;BASSINIG;29195;PLOUGUERNEAU;14/06/2008;Eau côtière;-4,51065827007;48,62529359612
2025;Bretagne;029;FRH0229195M029287; ;Pas de changement;KOREJOU;29195;PLOUGUERNEAU;01/01/1991;Eau côtière;-4,51238083291;48,62769660681
2025;Bretagne;029;FRH0229195M029300; ;Pas de changement;GREVE BLANCHE;29195;PLOUGUERNEAU;01/01/1991;Eau côtière;-4,52701400694;48,63001395334
2025;Bretagne;029;FRH0229195M029301; ;Pas de changement;PORZ GWEN;29195;PLOUGUERNEAU;14/06/2008;Eau côtière;-4,53841414205;48,63173965616
2025;Bretagne;029;FRH0229195M029303; ;Pas de changement;KERVENNY;29195;PLOUGUERNEAU;01/01/1991;Eau côtière;-4,56287964340;48,62173513949
2025;Bretagne;029;FRH0229195M029309; ;Pas de changement;SAINT-CAVA;29195;PLOUGUERNEAU;01/01/1991;Eau côtière;-4,56431772058;48,61614031488
2025;Bretagne;029;FRH0229197M029735; ;Pas de changement;SAINT-JULIEN;29197;PLOUHINEC;01/01/1991;Eau côtière;-4,53378489253;48,01695825794
2025;Bretagne;029;FRH0229197M029737; ;Pas de changement;LEZAROUAN;29197;PLOUHINEC;01/01/1992;Eau côtière;-4,53201645320;48,00880911420
2025;Bretagne;029;FRH0229197M029739; ;Pas de changement;KERSINY;29197;PLOUHINEC;01/01/1992;Eau côtière;-4,51203446998;48,00509120186
2025;Bretagne;029;FRH0229197M029741; ;Pas de changement;MESPEURLEUC;29197;PLOUHINEC;01/01/1992;Eau côtière;-4,49842820877;48,00071860112
2025;Bretagne;029;FRH0229197M029743; ;Pas de changement;GWENDREZ;29197;PLOUHINEC;01/01/1992;Eau côtière;-4,48022832119;47,99051774410
2025;Bretagne;029;FRH0229201M029457; ;Pas de changement;PORSMOGUER-KERHORNOU;29201;PLOUMOGUER;01/01/1992;Eau côtière;-4,77676317524;48,40635899712
2025;Bretagne;029;FRH0229201M029460; ;Pas de changement;ILLIEN;29201;PLOUMOGUER;01/01/1992;Eau côtière;-4,76269551561;48,38270305036
2025;Bretagne;029;FRH0229206M029208; ;Pas de changement;ODE VRAS;29206;PLOUNEVEZ-LOCHRIST;14/06/2009;Eau côtière;-4,22675261716;48,65485532187
2025;Bretagne;029;FRH0229210D029031; ;Pas de changement;LANORGANT;29210;PLOUVORN;01/01/1992;Lac;-4,02794530273;48,57570901537
2025;Bretagne;029;FRH0229212M029502; ;Pas de changement;DELLEC;29212;PLOUZANE;01/01/1991;Eau côtière;-4,56617957184;48,35489307599
2025;Bretagne;029;FRH0229212M029513; ;Pas de changement;MINOU;29212;PLOUZANE;14/06/2008;Eau côtière;-4,61755639418;48,33793260926
2025;Bretagne;029;FRH0229214M029754; ;Pas de changement;RU VEIN;29214;PLOVAN;01/01/1991;Eau côtière;-4,37941665137;47,91331286122
2025;Bretagne;029;FRH0229215M029746; ;Pas de changement;GORRED;29215;PLOZEVET;01/01/1992;Eau côtière;-4,45111613642;47,98050216780
2025;Bretagne;029;FRH0229215M029748; ;Pas de changement;KERREST (LE MENHIR);29215;PLOZEVET;01/01/1992;Eau côtière;-4,42539622599;47,96321461641
2025;Bretagne;029;FRH0229221M029402; ;Pas de changement;COLONS;29221;PORSPODER;01/01/1992;Eau côtière;-4,76453936053;48,51931984445
2025;Bretagne;029;FRH0229221M029408; ;Pas de changement;DAMES;29221;PORSPODER;01/01/1992;Eau côtière;-4,77069143203;48,51585210023
2025;Bretagne;029;FRH0229221M029411; ;Pas de changement;BOURG;29221;PORSPODER;01/01/1992;Eau côtière;-4,76771699030;48,51149124495
2025;Bretagne;029;FRH0229221M029416; ;Pas de changement;MAZOU;29221;PORSPODER;14/06/2008;Eau côtière;-4,77552384777;48,49289967532
